date,n_users,unadj_prev,adj_prev,adj_prev_ci_low,adj_prev_ci_high
2020-07-26,71942,0.00251414440888984,0.00250810261419647,0.00210501265049865,0.00302334250873663
2020-07-27,71565,0.0024695561459988,0.0024728652130856,0.00207318012980069,0.00298556537682772
2020-07-28,71185,0.00253349323049082,0.00255043987659622,0.00214123908321965,0.00307279648287817
2020-07-29,70820,0.00253095479878404,0.00253442179589484,0.00212476141479525,0.00305918334759785
2020-07-30,70479,0.00251952960632406,0.00254759455063372,0.0021318066591455,0.00307913795554681
2020-07-31,69988,0.00240201840634962,0.00243658327617939,0.00202811773069489,0.00296152931211722
2020-08-01,69497,0.00228376449156246,0.00230058438442177,0.00190425198165812,0.0028139172422008
2020-08-02,69008,0.00223871785752927,0.00225964573773635,0.00186565314800144,0.00277101260998008
2020-08-03,68779,0.00213689904316215,0.00217781145422047,0.0017889472403253,0.00267995294245165
2020-08-04,68381,0.0021738545216753,0.00221115832294412,0.00181766747707679,0.00271957486783709
2020-08-05,67959,0.00222335860798674,0.00229798565109926,0.00189144600403486,0.00282230429539399
2020-08-06,67584,0.00226472647067561,0.00232512728482738,0.00191641623308419,0.00285064726306855
2020-08-07,67160,0.0021760987845019,0.00224288348543543,0.00183764187657585,0.00276757178002715
2020-08-08,66842,0.00213969472034071,0.00219252170605069,0.00179275390634447,0.00271444507279469
2020-08-09,66428,0.0020372979819068,0.00208056320893488,0.00169291484008977,0.00259067628521955
2020-08-10,66090,0.00203364915290407,0.00209301758250255,0.00170071747161893,0.00261108306151718
2020-08-11,65667,0.00206296224052709,0.00210901577254129,0.00171603261689239,0.00262950671461879
2020-08-12,65329,0.00207906463498138,0.00211437788171408,0.00171993710854377,0.00263545625011919
2020-08-13,65000,0.00204288101955107,0.00206741997197661,0.0016801038830355,0.00258120820702887
2020-08-14,64691,0.00203249875815373,0.00206637478682232,0.00167811112403299,0.00258128527326722
2020-08-15,64383,0.00200501816443298,0.00203582600106062,0.00164891428179737,0.0025508174717253
2020-08-16,64089,0.00200904155022731,0.00201078403172428,0.00162803810507814,0.00252683857623624
2020-08-17,63470,0.00207242144958824,0.00210432110197108,0.00170590227803216,0.00263998825681609
2020-08-18,63421,0.00223913175972901,0.00228616335512842,0.00187030317489966,0.00283706031362121
2020-08-19,63123,0.0021608398009699,0.00216879548376715,0.00176637032480263,0.00270773476607833
2020-08-20,62797,0.00222036580283898,0.00224632929231036,0.00183222500222922,0.00279835938418465
2020-08-21,62430,0.00219074627980293,0.00219009481074466,0.00177937063658694,0.00273938166357283
2020-08-22,62228,0.00224060312883818,0.00222912916549514,0.0018143435552371,0.00278352277623068
2020-08-23,61990,0.0022854153867644,0.00229530413380267,0.00187079290703547,0.00286473866528158
2020-08-24,62126,0.00241405696531749,0.00246373444756301,0.00202094938874865,0.00305221070894169
2020-08-25,61785,0.00257788504983306,0.00266248761913592,0.00219839333336957,0.00327308390861625
2020-08-26,61498,0.00280891763327522,0.00294612940309725,0.00245147864520729,0.00358956195486269
2020-08-27,61112,0.00304472366772704,0.00317331357130821,0.00266141391512229,0.00383004147594659
2020-08-28,60827,0.00311656774134819,0.00324290008271668,0.0027246591269153,0.00390579229886271
2020-08-29,60551,0.00325610753618883,0.00346051018677863,0.00291785280972689,0.00414797831139408
2020-08-30,60233,0.00341491651260194,0.00364672381538721,0.00308721889809731,0.00434944457329461
2020-08-31,60066,0.00350376678435741,0.00376663298243027,0.00319526247993886,0.00447996576109509
2020-09-01,59712,0.00371107793773293,0.00401344119895044,0.00341690538021008,0.00475211389213386
2020-09-02,62412,0.00405460248668589,0.00431415812393586,0.00371412605765152,0.00504156126441831
2020-09-03,63494,0.00415857754760582,0.00446544767931456,0.00385738657047143,0.00520217035960185
2020-09-04,63597,0.00419629760965216,0.00450187305917634,0.00388999511337198,0.00524250476456509
2020-09-05,63604,0.00430149071102039,0.00460892288187336,0.0039924290747068,0.005353637268911
2020-09-06,63390,0.00426486090891524,0.00458988635894322,0.00397235489258887,0.00533693699207877
2020-09-07,63222,0.00438430649026454,0.00473973839551985,0.00411037444207917,0.00549757874109366
2020-09-08,63060,0.00449865266251632,0.00490462956006765,0.00425780989438295,0.00567855579329954
2020-09-09,60896,0.00451114239465282,0.0050317038846682,0.00435630609304334,0.0058455039370339
2020-09-10,59828,0.00443092440649966,0.0049536386782444,0.00427756832442144,0.00577244757596654
2020-09-11,59235,0.00436243459811984,0.00497203416522412,0.00428419802699566,0.00580389828042691
2020-09-12,58786,0.00436918284534511,0.00502121367350657,0.00432043253323522,0.005872107925058
2020-09-13,58347,0.00433487448825283,0.00498826065093612,0.00428751756789178,0.00584644051470237
2020-09-14,57932,0.00420089373545389,0.00480658900736814,0.00411813946226151,0.00565450907620697
2020-09-15,57550,0.00408043276888191,0.00462823837002051,0.00395919337876015,0.00545638055609291
2020-09-16,57113,0.00401451597412499,0.00461321596869616,0.00394039819243305,0.00543992983063478
2020-09-17,56783,0.00391268870822477,0.00450084982023174,0.00383188498491265,0.00532321678226805
2020-09-18,56446,0.00382033772667187,0.0044171971278335,0.00374665476253179,0.00524110798407013
2020-09-19,55357,0.00371146276767786,0.00429989675661951,0.00363187385116271,0.00512664881140364
2020-09-20,54911,0.00359038693663133,0.00410782921111835,0.0034557956783156,0.00492198375169472
2020-09-21,54589,0.00347996418946543,0.00394090382765333,0.00330465829947821,0.00473977724900673
2020-09-22,54397,0.0034695180904779,0.00392353992943674,0.00328980266928168,0.00472121123026417
2020-09-23,54197,0.00339615103145816,0.00379721843237027,0.00317197073424676,0.00459546676293568
2020-09-24,54051,0.00334536862182182,0.00366836667348483,0.00305977720408823,0.00445543201674938
2020-09-25,53861,0.00332420104785644,0.00369736017713681,0.00307594805617043,0.00449661898746747
2020-09-26,54664,0.00332037827225894,0.00374115221699669,0.00311631311599602,0.00453802705530579
2020-09-27,54468,0.00332709174568185,0.00372875476158682,0.00310494816963396,0.00452289148873476
2020-09-28,54376,0.00328541923679509,0.00365304245306668,0.00304038367313805,0.00444107762666302
2020-09-29,54153,0.00327146486361875,0.00365283147460394,0.00303665410877496,0.00444303202761447
2020-09-30,53902,0.00321399652294354,0.00357018673095559,0.00295910749225704,0.00435592947181951
2020-10-01,53715,0.00317520019111968,0.00350344543219895,0.00290015798048822,0.00428326446068644
2020-10-02,53568,0.00315948906424861,0.00348824448464331,0.00288843478454218,0.00426433125661139
2020-10-03,53470,0.00321146284102242,0.00356149255421885,0.00295470974327763,0.00434626459498819
2020-10-04,53341,0.00321639826717037,0.00357076316084916,0.00295929599149587,0.00436274717006942
2020-10-05,53212,0.00316911431144982,0.00355514423625487,0.0029421016748488,0.00434528351131996
2020-10-06,54246,0.00329191086981124,0.00368343113728208,0.00306585324146452,0.00447115557837816
2020-10-07,54899,0.00337510701094228,0.00376259599132572,0.00314118409270442,0.00454845923733243
2020-10-08,54863,0.00330767977536489,0.00375833275919386,0.00313028818703352,0.00455033301211972
2020-10-09,54689,0.00329552526982784,0.00370633773057413,0.00308833238180537,0.00449246763605734
2020-10-10,54443,0.0032725689121451,0.00370370547143629,0.00307774549950767,0.00450429428864589
2020-10-11,54481,0.003274625190009,0.00368095319706109,0.00306437547963879,0.00446585777441311
2020-10-12,54605,0.00329337038939957,0.00369977972794715,0.00308371951061619,0.00448378233449644
2020-10-13,53626,0.00323021108457961,0.00358371298352714,0.0029773228460523,0.00436201198627191
2020-10-14,53024,0.00322822045178048,0.00359506712882697,0.00298050899099068,0.00438256732183481
2020-10-15,52737,0.00331842964450515,0.00368389041671802,0.00306204640870378,0.00448008032962378
2020-10-16,52618,0.00331710511407464,0.00368670904396866,0.00305959634923419,0.00449268825131588
2020-10-17,52473,0.00338899870166923,0.00382644353725581,0.00317711857631653,0.0046500875926225
2020-10-18,52216,0.00332241482072751,0.00377503838334167,0.00312648459730823,0.00459601236707608
2020-10-19,52027,0.00338630121014076,0.00383643061596973,0.00318693935036701,0.0046574397413467
2020-10-20,51998,0.00344746418589614,0.00389765857709511,0.0032396663727847,0.00472561947687905
2020-10-21,51970,0.00358223559507332,0.00401869309855827,0.00335514298475466,0.00484897785778363
2020-10-22,52400,0.00358641842904782,0.00403355722254142,0.00336954189858351,0.00486414230291874
2020-10-23,52468,0.00351467604498888,0.0038972309646218,0.00325266258919386,0.0047072034488607
2020-10-24,52493,0.00341569288958867,0.00385943123621899,0.00320972501693659,0.00467788640731954
2020-10-25,52622,0.00341932242352915,0.00378928282448019,0.00315298767669895,0.00459184943530081
2020-10-26,52624,0.00341584410353167,0.00372709088233492,0.00310646901693774,0.00451422973365566
2020-10-27,52621,0.00352789051631816,0.00384341936070647,0.00321298496380211,0.0046468727186688
2020-10-28,52772,0.00360658905347031,0.00391922077068452,0.0032810527497323,0.00473033753525944
