date,fever,loss_of_smell,skipped_meals,persistent_cough,diarrhoea,chest_pain,hoarse_voice,delirium,fatigue,shortness_of_breath,abdominal_pain,sore_throat,unusual_muscle_pains,chills_or_shivers,eye_soreness
2020-06-01,1.19013194941178,1.15664997641043,0.907057086763967,1.31949411782611,0.8827065609448,1.16882523932001,1.52647358728903,0.558540185977141,0.543321107340162,0.325688282831357,0.75030057680308,2.94793553198289,0.8827065609448,0.534189660157974,1.74410641179783
2020-06-02,1.18906976387376,1.11388986912561,0.857664513555395,1.28419534498366,0.8162388572656,1.00495573591911,1.4008008960216,0.536999248201053,0.524724979670743,0.296116728293723,0.751798947481474,2.88291882105651,0.854595946422818,0.458750786320328,1.68617763935131
2020-06-03,1.11947893344189,1.09129624700559,0.922200128387794,1.31675773849598,0.787549515414364,1.01927382611282,1.49994520033193,0.516682584665487,0.602796348776402,0.305312436393242,0.779720991404281,2.97483912383159,0.859571936307129,0.52451110867557,1.80995475113122
2020-06-04,1.22473783442666,1.08138429655484,0.9411471399411,1.33692755971766,0.79000264892407,1.08138429655484,1.50521214765414,0.537575767019337,0.565623198342085,0.308521744550228,0.754164264456114,3.14131230814778,0.85077208345669,0.606136154697166,1.76387179207504
2020-06-05,1.20647328638801,1.08211124749661,0.906066283351638,1.40997480457394,0.82692680405711,1.07726597325409,1.58601976871891,0.507138704050649,0.579817817688481,0.29556172879385,0.742942050520059,3.20111118289295,0.857613540926417,0.646036565669617,1.72814781316623
2020-06-06,1.1673151750972801,1.08279645340307,0.857944759839255,1.28532244689673,0.723990559418256,1.10352746061109,1.4447917331122,0.516680487338139,0.550169037443388,0.287044715187855,0.744721566626268,3.02991643809402,0.899406774255279,0.674555080691459,1.75735153409453
2020-06-07,1.04715384860965,1.06152028860582,0.826868435335057,1.29936468409795,0.715129457587077,1.04396130638828,1.39992976407113,0.486862688759059,0.550713533186476,0.317657951026402,0.700763017590908,2.88605816811927,0.852408773106024,0.659259968713086,1.644159244006
2020-06-08,1.16017013712544,1.05066023362113,0.791962925342814,1.25063484002032,0.82211782630777,1.07446673438294,1.48711274758761,0.518981716607415,0.528504316912138,0.298374809547994,0.715782122905028,3.02025139664804,0.861795327577451,0.68086592178771,1.75533265617065
2020-06-09,1.14136211266454,0.976207996075546,0.88136701823236,1.28198839015616,0.825770582944976,1.10048238083558,1.45368326383779,0.546153217234895,0.580492191971221,0.32049709753904,0.753822254926008,3.03654648025509,0.917341182241844,0.685144305453356,1.76436922573788
2020-06-10,1.12904319522615,0.974774530412965,0.839153726181596,1.17481521665423,0.789991184647725,0.990031870888994,1.38163694310707,0.552654777242829,0.522140096290771,0.298365769309012,0.63402725978165,2.91415203092154,0.806943785176646,0.552654777242829,1.69186953278633
2020-06-11,1.06278889301258,0.919396740780728,0.821552683963697,1.13364148588009,0.824926616957387,1.0374843955599,1.45416512028071,0.52127264752522,0.548264111474746,0.320523634400621,0.65622996727285,2.9336347380141,0.804683018995243,0.514524781537839,1.74601032423496
2020-06-12,1.07272220674283,0.907286152131513,0.750557258289217,1.11625801058791,0.707021454444135,0.938631930899972,1.40185288381165,0.52417107829479,0.473669545834494,0.2646976873781,0.689607132906102,2.76016996377821,0.747074393981611,0.419685149066592,1.69093062134299
2020-06-13,0.969132002462404,0.95154339987688,0.759827631694662,1.09049336030252,0.707061823938088,0.925160495998593,1.35256353882684,0.416849881276933,0.473133409550611,0.262070178524316,0.631430832820333,2.61894292498461,0.787969395831501,0.360566353003254,1.61111599683405
2020-06-14,0.902332735196104,0.851063829787234,0.738272237887721,1.06810219601812,0.625480645988208,0.873280355464411,1.18602067845851,0.452875331111681,0.405024352730069,0.275143125694266,0.570793813552081,2.4762881312484,0.695548150046997,0.311031359480475,1.56028368794326
2020-06-15,0.93042472318625,0.882498760535449,0.715584200958519,1.07420261113865,0.728805156172534,0.847793753098661,1.34192695422244,0.461080813088746,0.447859857874731,0.26937696248554,0.575111551809618,2.63758056519584,0.708973723351512,0.34374483556437,1.63939844653776
2020-06-16,1.02040816326531,0.82731298065719,0.777374571361987,1.08033425441955,0.717448480207744,0.927189799247595,1.35998934647268,0.461097979159037,0.484402570163465,0.302959683057562,0.605919366115125,2.68502180643873,0.684156207344275,0.369544228784499,1.58304757465792
2020-06-17,1.01362492406491,0.820966762127918,0.749804738349388,1.16289160808817,0.749804738349388,0.937255922936735,1.43539008938644,0.482513234400764,0.487720211750412,0.269027163065174,0.60053805432613,2.68680031241864,0.692527987503254,0.411351210622234,1.55862188666146
2020-06-18,0.956501528614593,0.775928342838754,0.70262635653371,1.03695492821769,0.681172116639551,0.824200382600611,1.22467952729158,0.429084797883182,0.380812758121324,0.227057372213184,0.547083117301057,2.51550962759015,0.636475783526719,0.289632238571148,1.35519281998105
2020-06-19,0.853011756639577,0.776381858879994,0.66547016475428,0.92762507814233,0.582790538224203,0.627155215874488,1.09701748371615,0.415414708907217,0.391215793825244,0.171408981830648,0.518260098005606,2.08110669704975,0.596906572022021,0.231906269535582,1.25229385549215
2020-06-20,0.811054913294798,0.780346820809249,0.767702312138728,0.948338150289017,0.634031791907515,0.753251445086705,1.17413294797688,0.489523121387283,0.402817919075144,0.211343930635838,0.522037572254335,2.1875,0.68099710982659,0.245664739884393,1.38908959537572
2020-06-21,0.787129738313885,0.797486708554857,0.719809431747566,0.932127321687496,0.657667610301733,0.781951253193399,0.995995304840157,0.428088103293517,0.386660222329628,0.188151626044328,0.552371746185183,2.17496375060416,0.621418214458331,0.302078298695022,1.23593178208935
2020-06-22,0.852077269118814,0.763870512481256,0.677427890976449,1.02496251212843,0.737408485489989,0.836200052924054,1.08317897150922,0.451618593984299,0.373996648143248,0.215224486195643,0.638616918055923,2.29161153744377,0.661550674781688,0.365175972479492,1.42012878186469
2020-06-23,0.814201348848586,0.742565607855471,0.747807247440333,1.02736135863298,0.753048887025195,0.723346262710976,1.24226858161233,0.435056085543558,0.435056085543558,0.192193451444945,0.618513471013733,2.36223223957787,0.681413146032079,0.316245588286683,1.37505678442884
2020-06-24,0.745395293566915,0.693181613582759,0.736392934948957,0.988458976251778,0.69498208530635,0.718388217713041,1.11989341207396,0.417709439873247,0.396103779190148,0.20525377648944,0.561747177760573,2.15696512486271,0.601357555679588,0.241263210961272,1.21531841342432
2020-06-25,0.65973940293584,0.635915480052046,0.586435024831858,0.833837300932798,0.57727197756886,0.624919823336449,1.02076346509795,0.4123371268349,0.32986970146792,0.175930507449557,0.53695456961167,1.95905950482893,0.53878717906427,0.179595726354757,1.17836787802151
2020-06-26,0.582061247864211,0.585816481721399,0.568917929364051,0.74165868679472,0.544508909292326,0.553896993935297,0.966972718226028,0.398054788861976,0.2929082408607,0.178373608216452,0.381156236504628,1.74055089280685,0.512589421506224,0.157719822001915,1.00452505679791
2020-06-27,0.642292490118577,0.630890848282153,0.528276071754333,0.695500152021891,0.518774703557312,0.600486470051687,0.910231073274552,0.406658558832472,0.305944055944056,0.188127090301003,0.450364852538766,1.8185618729097,0.532076619033141,0.16342353298875,1.1211614472484
2020-06-28,0.696667636786962,0.611175785797439,0.618451688009313,0.742142025611176,0.536597788125728,0.618451688009313,0.873108265424913,0.414726426076834,0.298311990686845,0.16552677532014,0.525683934807916,1.80806169965076,0.55842549476135,0.194630384167637,1.08956635622817
2020-06-29,0.702550603612599,0.551874375964419,0.646273940274122,0.717073613506399,0.540982118544068,0.615412544249796,0.983933920304983,0.44113642552419,0.361259871108287,0.170645366252156,0.521012979940093,1.96968321684669,0.593628029409095,0.250521920668058,1.16365616774076
2020-06-30,0.761620173824317,0.610389373758723,0.705136381028734,0.834502487108941,0.666873166554306,0.727001075014121,1.11874350891897,0.459158573693129,0.409963012226008,0.191316072372137,0.595812911101798,2.32130167811526,0.639542299072573,0.344368930269847,1.31005958129111
2020-07-01,0.846533463948395,0.621037650407556,0.68572907232501,0.798476979095429,0.619189324067057,0.724543925475482,1.17923220523816,0.465778237805667,0.46208158512467,0.216254181838345,0.602554387002569,2.45457738018225,0.648762545515036,0.408480121250208,1.36776149196902
2020-07-02,0.790189720079019,0.585187670058519,0.680234075068023,0.782735100078274,0.657870215065787,0.698870625069887,1.0529650751053,0.471504715047151,0.406276790040628,0.186365500018637,0.581460360058146,2.35938723023594,0.596369600059637,0.426776995042678,1.28405829512841
2020-07-03,0.738819845386046,0.598558241184721,0.724141305411488,0.779593567537593,0.637701014450207,0.707831816550869,1.06500962259843,0.438725250350654,0.386534885996673,0.203868610757739,0.569201161235607,2.35998303813158,0.647486707766579,0.48602276804645,1.29497341553316
2020-07-04,0.834125023750713,0.611818354550637,0.661219836595098,0.799923997719932,0.611818354550637,0.765722971689151,1.16663499904997,0.429412882386472,0.402812084362531,0.203306099182976,0.571917157514726,2.5327759832795,0.72202166064982,0.486414592437773,1.35474064221927
2020-07-05,1.10569860047939,0.668831670919354,0.858269543029459,0.943323281527874,0.815742673780252,0.985850150777082,1.24874352431764,0.591510090466249,0.541251063171731,0.286089847676487,0.831206989870873,2.85703239774221,0.862135622052115,0.657233433851388,1.50777081883554
2020-07-06,0.798024290901049,0.54553161687462,0.661641386682394,0.798024290901049,0.632153191175657,0.687443557750788,1.0173427449824,0.434950883724359,0.372288468272545,0.165871099725391,0.650583313367368,2.37011371385392,0.694815606627472,0.541845592436278,1.20348697911867
2020-07-07,0.781687250475729,0.574605425170703,0.669751128689228,0.764896832207754,0.570874221111153,0.699600761165628,1.06339315697175,0.447744487146002,0.388045222193202,0.171635386739301,0.610051863736428,2.33200253721876,0.667885526659453,0.544755792694302,1.23316294168128
2020-07-08,0.759871032549699,0.586510263929619,0.641596863304224,0.732327732862397,0.568688128837835,0.695063268579576,1.09363101699584,0.432591824500575,0.393707166118501,0.150678051230537,0.586510263929619,2.42381037248262,0.685342103984057,0.568688128837835,1.22000615673758
2020-07-09,0.784816519999223,0.57695669910834,0.627464692969676,0.790644365444762,0.600268080890495,0.722652835246809,1.10923324980088,0.41766225693028,0.374924723662995,0.169007517920625,0.596382850593469,2.32531033276998,0.712939759504245,0.59055500514793,1.28795384346407
2020-07-10,0.770455394170483,0.56801430845732,0.601426914837163,0.676113917333281,0.599461467403054,0.678079364767389,0.990585506790621,0.420605750899192,0.367538670178266,0.220130112620138,0.564083413589104,2.21112836337192,0.664321232728631,0.54442893924802,1.23233554118595
2020-07-11,0.732528212235201,0.524648584438725,0.50287071866957,0.754306078004356,0.512769748564641,0.710750346466046,0.981983765590972,0.376163136012671,0.342506434369432,0.186101762027321,0.516729360522669,2.17382696495743,0.635517719263512,0.467234211047317,1.18590378142942
2020-07-12,0.68036467546605,0.563730731100441,0.534572245009039,0.771727931885777,0.519021052426958,0.697859767120891,0.927239857706588,0.386835915479268,0.351845732169586,0.178838714693933,0.555955134809401,2.07025251248955,0.645374492156367,0.499582061699357,1.09635907703672
2020-07-13,0.726349004743099,0.504078271051221,0.535831233007204,0.754132846454583,0.573537875329933,0.654904840342138,0.918851336601242,0.394927464327532,0.375081863105043,0.164718490146659,0.537815793129453,2.11951021056183,0.625136438508405,0.539800353251702,1.08555438687015
2020-07-14,0.757739770513098,0.523529295990868,0.560924245704501,0.728217441791809,0.556987935208329,0.657363852860714,0.934873742840835,0.37591765238442,0.358204255151646,0.147611643606448,0.576669487689189,2.0901808734673,0.635714145131768,0.442834930819343,1.13759373339369
2020-07-15,0.705048224506367,0.516903333135286,0.574337036816985,0.726833422454598,0.510961915513041,0.661477828609906,0.970431544966629,0.374309310201414,0.3901530905274,0.182203473748836,0.508981442972293,1.93888261739251,0.699106806884123,0.431743013883113,1.16253738141921
2020-07-16,0.674052050665907,0.476520180833299,0.511139168329736,0.678124872724311,0.490775058037714,0.619068952877449,0.922494196228567,0.338044230847554,0.342117052905959,0.171058526452979,0.507066346271331,1.88571661304118,0.63943306316947,0.380808862460799,1.03449680283468
2020-07-17,0.601953190772857,0.454621990234046,0.463040915979121,0.627209968008082,0.477774036033002,0.566172756356289,0.799797945782118,0.340966492675535,0.256777235224785,0.145226469102543,0.446203064488971,1.62485266879946,0.620895773699276,0.267300892406129,0.934500757703317
2020-07-18,0.581163586010113,0.486750729077062,0.509829427438474,0.57696745903531,0.476260411640056,0.535006189287288,0.811950569624237,0.329395967521977,0.293728888236158,0.155256698067684,0.444789459329039,1.54837085370203,0.551790697186497,0.266454062899943,1.01336466441475
2020-07-19,0.639481938682586,0.449256298694728,0.497824547202267,0.631387230597997,0.465445714863908,0.54234544166751,0.766973591014874,0.360214509764242,0.317717292320146,0.198320348072448,0.418901143377517,1.51371041181827,0.564605888900132,0.200344025093595,0.997672771425681
2020-07-20,0.704325990649817,0.5491701202458,0.47363370965437,0.6471633015536,0.451176938937999,0.624706530837229,0.879897107159627,0.342976134577302,0.342976134577302,0.255190576322398,0.471592185043791,1.65567645917972,0.553253169466958,0.242941428658923,1.02280382990017
2020-07-21,0.497141436738752,0.451570138371033,0.468141519595658,0.596569724086503,0.486784323473361,0.571712652249565,0.774712072251222,0.34385616041097,0.316927665920955,0.161570966940094,0.445355870411799,1.59499544287016,0.563426961637252,0.316927665920955,0.990140028171348
2020-07-22,0.581904642723063,0.460935218787803,0.452592499895716,0.592333041338172,0.473449297125933,0.561047845492846,0.819672131147541,0.346222834021608,0.279481082884912,0.148083260334543,0.460935218787803,1.64977266091019,0.586076002169107,0.358736912359738,1.03241146289576
2020-07-23,0.528664171371778,0.513861574573368,0.4757977542346,0.611135782105775,0.458880500750703,0.507517604516907,0.767620376831821,0.344689039734399,0.306625219395631,0.141681997927636,0.471568440863626,1.68115206496225,0.57095730508152,0.429275307153884,0.989659328807968
2020-07-24,0.616460120749921,0.461815485647707,0.495710200190658,0.591039084842707,0.476644423260248,0.58256540620697,0.80711789005402,0.366486600995657,0.307170850545493,0.163118313737952,0.46817074462451,1.67143311089927,0.584683825865904,0.442749708717297,1.04226247219574
2020-07-25,0.559828965638844,0.434198056026978,0.449626413347733,0.590685680280355,0.385708933018889,0.564237067730489,0.791254325450178,0.288730687002711,0.273302329681955,0.167507879482489,0.480483127989244,1.48993850697582,0.548808710409733,0.352648167331555,0.916885235062044
2020-07-26,0.571561142278652,0.44712532163496,0.436579913105834,0.569452060572827,0.476652465516514,0.506179609398068,0.712869616568946,0.347998481461172,0.307925929050491,0.179271944995149,0.457670730164087,1.54595689036993,0.609524612983507,0.278398785168938,0.963850339562155
2020-07-27,0.598455598455599,0.444015444015444,0.444015444015444,0.553410553410553,0.456885456885457,0.540540540540541,0.772200772200772,0.313170313170313,0.244530244530245,0.145860145860146,0.444015444015444,1.4972114972115,0.564135564135564,0.263835263835264,0.937365937365937
2020-07-28,0.689316658841607,0.446028426309275,0.492978786973409,0.603952366724999,0.488710572367579,0.539929147637543,0.810960775107773,0.371334670707243,0.317981988134363,0.160058047718639,0.475905928550088,1.58564172606599,0.629561654359981,0.341457168466431,0.928336676768108
2020-07-29,0.635834425278715,0.455394926213133,0.487616265331987,0.584280282688549,0.491912443881168,0.541318497196744,0.807681567245935,0.317917212639357,0.311472944815587,0.143921981397547,0.515541425901661,1.61536313449187,0.579984104139368,0.365175176680343,0.923678388073808
2020-07-30,0.63742766392551,0.428577644345821,0.493843275464474,0.559108906583127,0.463385980942436,0.511247443762781,0.759256842013662,0.295870861071227,0.284993255884784,0.145759909498325,0.452508375755994,1.57072618892225,0.552582343471261,0.387242744637341,0.987686550928948
2020-07-31,0.616444565315928,0.430604659595685,0.437403680536669,0.584715800924667,0.441936361163992,0.521258272142145,0.722962560058018,0.305955942344302,0.28782521983501,0.147312120387997,0.396609554890762,1.39833197352915,0.546188015592421,0.335418366421902,0.902003444837277
2020-08-01,0.541617819460727,0.386869871043376,0.433763188745604,0.54630715123095,0.384525205158265,0.454865181711606,0.708089097303634,0.25556858147714,0.243845252051583,0.13599062133646,0.433763188745604,1.29425556858148,0.499413833528722,0.213364595545135,0.806565064478312
2020-08-02,0.539966362751173,0.396122864477295,0.444808356200761,0.482428963441622,0.451447286890325,0.464725148269452,0.655041161370275,0.272196158272108,0.27662211206515,0.152695405859963,0.402761795166859,1.39196246791184,0.511197663096397,0.250066389306896,0.790032752058068
2020-08-03,0.537304267731041,0.385981841308829,0.462739593841835,0.543883503662441,0.471511908417036,0.458353436554235,0.695205930084653,0.282907145050221,0.280714066406421,0.160094740997412,0.462739593841835,1.43865959033291,0.557041975525242,0.26755559454362,0.850914513794465
2020-08-04,0.540118290369378,0.395045195848678,0.551277759178663,0.535654502845665,0.486552840084812,0.491016627608526,0.727597366365361,0.270059145184689,0.290146189041402,0.142841200758844,0.475393371275527,1.48644124539672,0.549045865416806,0.323624595469256,0.834728266934494
2020-08-05,0.526781862355532,0.415521900047683,0.490452078744806,0.51088758202584,0.440498626280057,0.494993301696147,0.676642219749779,0.304261937739833,0.317885606593856,0.124883631161872,0.506346359074499,1.49179173951545,0.576735314820281,0.392815785290979,0.91505642469517
2020-08-06,0.625499372217783,0.417760529619906,0.438306129437279,0.525054217555074,0.474831640223719,0.486245862344481,0.682570482821596,0.305901152836434,0.315032530533044,0.148384887569912,0.458851729254651,1.40623216527794,0.552448350644904,0.289921241867367,0.85150097020888
2020-08-07,0.510664576504679,0.39903092489668,0.432283501971403,0.437033870124935,0.477411999429956,0.349152059284595,0.643674884803572,0.273146168828084,0.308773929979573,0.147261412759489,0.396655740819914,1.3253527148354,0.460785710892594,0.161512517220085,0.788561113486295
2020-08-08,0.462402556529318,0.389773882728901,0.394615794315596,0.462402556529318,0.455139689149276,0.372827192175471,0.639132329443664,0.292935650995013,0.268726093061541,0.140415436014138,0.406720573282332,1.19111025032683,0.459981600735971,0.140415436014138,0.767442986491067
2020-08-09,0.435187340004654,0.388643239469397,0.3258087037468,0.428205724924366,0.428205724924366,0.35838957412148,0.605073306958343,0.232720502676286,0.235047707703049,0.134977891552246,0.353735164067954,1.15429369327438,0.446823365138469,0.137305096579009,0.758668838724692
2020-08-10,0.446778130901386,0.363870848878449,0.391506609552761,0.439869190732808,0.485928791856663,0.379991709271798,0.718529777532127,0.283266546911704,0.262539726405969,0.133572843259177,0.398415549721339,1.23900327023168,0.43296025056423,0.181935424439224,0.723135737644512
2020-08-11,0.515403810723198,0.356818022808368,0.459432356165023,0.503743091023578,0.447771636465403,0.457100212225099,0.753282492595443,0.310175144009888,0.31717157582966,0.142260780335362,0.412789477366543,1.47158282609203,0.538725250122438,0.235546537932321,0.844236106252478
2020-08-12,0.508779402716645,0.395191443040371,0.409389937999905,0.492214491930522,0.466183917838043,0.425954848786029,0.714657579629893,0.283969899190686,0.265038572577973,0.120687207156041,0.390458611387193,1.381986842728,0.492214491930522,0.222443087699371,0.811680628520044
2020-08-13,0.557405701598999,0.382625947707787,0.467653936087296,0.564491367297291,0.448758827558516,0.538510593070219,0.748718675452892,0.309407402158766,0.25980774227072,0.165332199626822,0.403882944802664,1.52814190226505,0.573938921561681,0.24091263374194,0.947117315005078
2020-08-14,0.596474930940915,0.366685408365316,0.437577920649278,0.481580169653116,0.469357322707605,0.457134475762094,0.669812012613978,0.264013494023028,0.246901508299313,0.156452440902535,0.35935170019801,1.37873713545359,0.496247585987728,0.188231842960862,0.774928496345369
